SN,Suburb,Category,Business Name,Address,Latitude,Longitude,Short Description,Contact Phone,Contact Email,Website,Rating,Reviews
282,"Tranmere, SA",restaurants,Lees Acupunture  Herbals Clinic,"517A Magill Rd, Tranmere SA 5073",-34.913076,138.666963,"Chinese Herbs, Acupuncture, Acupressure, Massage, Cupping.",,qingguo2010@yahoo.com,http://www.naturaltherapypages.com.au/therapist/28478,0,0
283,"Victor Harbor, SA",restaurants,Original Victor Harbor Fish Shop,"20 Ocean St, Victor Harbor SA 5211",-35.55489,138.62338,Come Visit Us & Treat Yourself To Fine Food & Hospitality!,,dgmay@internode.on.net,http://www.originalvictorharborfishshop.com.au/,2,1
284,"Newton, SA",restaurants,IPSO Laundry Equipment SA,"Shop 1A, 1 Newton Rd, Newton SA 5074",-34.88795,138.67459,Your One Stop Laundry Shop!,,sbigalke@b-electrical.com.au,http://www.b-electrical.com.au,0,0
285,"Welland, SA",restaurants,Chasdor Bindery Solutions,"Unit 2/ 77 Welland Ave, Welland SA 5007",-34.90629,138.55984,Specialising In All Facets Of Book Binding,,sales@chasdorbindery.com.au,http://www.chasdorbindery.com.au,0,0
286,"Tanunda, SA",restaurants,Tanunda Dentures,"160 Murray St, Tanunda SA 5352",-34.517464,138.968112,"For Experience, Expertise and Excellence in Full and Partial Dentures",,fran@dentures.com.au,,0,0
287,"Regency Park, SA",restaurants,GHE Lifting Specialist,"Unit 17 - 36 Tikalara St, Regency Park SA 5010",-34.86713,138.57404,Experts In Lifting Solutions For Over 45 Years.,,info@gheliftingspecialist.com.au,http://www.gheliftingspecialist.com.au,0,0
288,"Regency Park, SA",restaurants,GHE Lifting Specialist,"unit 17 - 36 Tikalara St, Regency Park SA 5010",-34.86817,138.57252,Experts In Lifting Solutions For Over 45 Years.,,info@gheliftingspecialist.com.au,http://www.gheliftingspecialist.com.au,0,0
289,"Whyalla Norrie, SA",restaurants,CBCH Crane Hire Pty Ltd,Whyalla Norrie SA 5608,-33.027816,137.539938,Crane & Rigger Hire,,tanya@cbch.com.au,http://www.cbch.com.au,0,0
290,"Kilkenny, SA",restaurants,American Wrought Iron,"28-32 Humphries Tce, Kilkenny SA 5009",-34.87392,138.5555,For all your fabricated steel needs,,admin@americanwroughtiron.com.au,http://www.americanwroughtiron.com.au,0,0
291,"Laura, SA",restaurants,Cherry Tree Lodge,"37 West Tce, Laura SA 5480",-33.18189,138.29774,Gorgeous Rooms & Plenty Of Space.,,cherrytreelodge@bigpond.com,,0,0
292,"Blackwood, SA",restaurants,Vortrak Construction,Blackwood SA 5051,-35.021218,138.615744,Master Builders - Commercial - Industrial - Residential,,,http://www.vortrak.com.au,0,0
293,"Parkside, SA",restaurants,Enoki Pty Ltd,"41 Unley Rd, Parkside SA 5063",-34.94394,138.607274,"Creating individualised, client-focused and holistic designs.",,sbilardo@enoki.com.au,http://www.enoki.com.au,0,0
294,"Regency Park, SA",restaurants,Bagot Press,"23 Aruma St, Regency Park SA 5010",-34.86305,138.5736,Specialising in Printing.,,sales@bagotpress.com.au,http://www.bagotpress.com.au,0,0
295,"Ardrossan, SA",restaurants,Ardrossan Community Health Centre,"30 Fifth St, Ardrossan SA 5571",-34.425599,137.916614,Dental Clinic - Physiotherapist - Consulting Rooms For Specialist,,,,0,0
296,"Hindmarsh, SA",restaurants,Argus Furniture Rentals,"38 Bacon St, Hindmarsh SA 5007",-34.90749,138.56703,Short & Long Term Furniture Rental Specialists,,,http://www.argusfurniturerentals.com.au,0,0
297,"Edwardstown, SA",restaurants,SA Protective Coatings,Edwardstown SA 5039,-34.979817,138.568704,SA Protective Coatings Proudly Services All Areas Of South Australia.,,sales@saprocoat.com.au,http://www.saprocoat.com.au,0,0
298,"North Adelaide, SA",restaurants,Special Care Dental,"Suite 14 12 O'Connell St, North Adelaide SA 5006",-34.908832,138.597193,We Keep You Smiling.,,specialcare@onestream.com.au,http://www.specialcaredental.com.au,0,0
299,"Adelaide, SA",restaurants,Meister Mertiris Lawyers,"Level 5, 22 Grenfell St, Adelaide SA 5000",-34.92403,138.60061,"Specialists In Business, Corporate & Commercial Law.",,admin@meister-mertirislawyers.com,http://www.meister-mertirislawyers.com,0,0
300,"Adelaide, SA",restaurants,Adelta Legal,"Lvl 3, 104 Frome St, Adelaide SA 5000",-34.924791,138.608467,City & North East Offices.,,lawyers@adelta.com.au,http://www.adelta.com.au,0,0
301,"Melrose Park, SA",restaurants,Adelaide Dolls Hospital,"3/ 4 Iris St, Melrose Park SA 5039",-34.989839,138.578384,Doll Repairs - Old Or New.,,vicki@butlerco.com.au,http://www.butlerco.com.au,0,0
302,"Adelaide, SA",restaurants,Autuss  Franchising Solutions,Adelaide SA 5000,-34.928605,138.601685,Pre-eminent experts in food and hospitality support services.,,rob@autuss.com.au,http://www.autuss.com.au/,0,0
303,"Daw Park, SA",restaurants,Orthotics  Prosthetics South Australia,"1 Rockville Ave, Daw Park SA 5041",-34.988636,138.590789,Professional Prosthetic & Orthotic Services,,sally.cavenett@rgh.sa.gov.au,http://www.rgh.sa.gov.au,0,0
304,"Thebarton, SA",restaurants,Armour Fire Protection Pty Ltd,"6 Ware St, Thebarton SA 5031",-34.913775,138.566747,"Design, Supply, Installation & Maintenance Of Fire Protection Systems",,,http://www.armourfire.com.au,0,0
305,"Holden Hill, SA",restaurants,Hospitality Catering Hardware,"46 - 52 Jacobsen Crs, Holden Hill SA 5088",-34.848,138.67371,Offering Quality Catering Equipment,,sales@hch.com.au,http://www.hch.com.au,0,0
306,"Willaston, SA",restaurants,Above All Gutter  Tank Service,Willaston SA 5118,-34.585332,138.740746,"""We'll Clean Anywhere With A Gutter.""",,sarahjbayliss@bigpond.com,http://www.aboveallgutterservices.com.au,0,0
307,"Wallaroo, SA",restaurants,Anglers Inn HotelMotel,"9-11 Bagot St, Wallaroo SA 5556",-33.92935,137.63004,Accommodation - Dining - Gaming & Function Facilities in Wallaroo.,,info@anglersinn.com.au,http://www.anglersinn.com.au,0,0
308,"Two Wells, SA",restaurants,Corston Coaches,"33 Gawler Rd, Two Wells SA 5501",-34.592638,138.519617,Travel In Comfort With Country Hospitality,,corston@twpo.com.au,,0,0
309,"Adelaide, SA",restaurants,Adelaide Regent Apartments,"188 Carrington St, Adelaide SA 5000",-34.930865,138.607483,Adelaide's Leading Supplier of Serviced Apartments.,,,,4,1
310,"Hendon, SA",restaurants,Vinyl World Floor Coverings,Hendon SA 5014,-34.871906,138.512377,Supply And Install Commercial Vinyl And Carpet.,,,,0,0
311,"Mt Gambier, SA",restaurants,South East Laundry,"10 Anthony St, Mt Gambier SA 5290",-37.832137,140.788443,Hotel - Motel - Hospital - Aged Care - Uniforms,,,,0,0
312,"Enfield, SA",restaurants,Caiazza Constructions,Enfield SA 5085,-34.861479,138.605507,Building A Solid Foundation For The Future Of South Australia,,marcello@caiazzaconstructions.com,http://www.caiazzaconstructions.com/,0,0
313,"Unley, SA",restaurants,Adult Speech Pathology,Unley SA 5061,-34.948378,138.60732,Specialising In Communication And Swallowing Difficulties.,,enquiries@adultspeechpath.com,http://www.adultspeechpath.com,0,0
314,"Strathalbyn, SA",restaurants,Victoria Hotel MotelStrathalbyn,Strathalbyn SA 5255,-35.256005,138.892257,"Award Winner ""BEST COUNTRY BISTRO""",,,http://www.victoriahotelstrathalbyn.com.au,0,0
315,"Medindie Gardens, SA",restaurants,Donlan Lawyers,"4/ 59 Main North Rd, Medindie Gardens SA 5081",-34.891997,138.603648,"Wills, Power of Attorney, Probate, Estate Planning, Succession",,admin@donlanlawyers.com,http://www.donlanlawyers.com,0,0
316,"Adelaide, SA",restaurants,Matthew McDonald Dr,"Wakefield Clinic 270 Wakefield St, Adelaide SA 5000",-34.927649,138.61067,Specialist In Neurosurgery & Spinal Surgery,,manager@wakefieldneurosurgery.com.au,http://www.wakefieldneurosurgery.com.au,0,0
317,"Glenunga, SA",restaurants,Cellmed,"U9/ 311 Glen Osmond Rd, Glenunga SA 5064",-34.95291,138.635725,Medical Supplies for your needs,,,http://www.heartattacklifepak.com.au,0,0
318,"Highbury, SA",restaurants,Cetta Peter,"62 Mahogany Ave, Highbury SA 5089",-34.865279,138.684941,No Job Too Big or Too Small,,pcettaconcrete@internode.on.net,,0,0
319,"Torrensville, SA",restaurants,International Linen Service,"59- 63 Stephens Ave, Torrensville SA 5031",-34.91722,138.55477,Linen and Laundry Service to Most Industries,,,,0,0
320,"Kent Town, SA",restaurants,Gramp Skin Pathology,"16/ 15 Fullarton Rd, Kent Town SA 5067",-34.917423,138.622867,Tissue Pathology Service,,pathology@gramp.com.au,http://www.gramp.com.au,0,0
321,"Glynde, SA",restaurants,LRC Accounting Pty Ltd,"458 Payneham Rd, Glynde SA 5070",-34.891183,138.653112,"High quality work at Very Competitive Rates - Tax, BAS, Super,Audit",,loulrc@adam.com.au,,0,0
322,"North Adelaide, SA",restaurants,Dr Jehan Titus,"Harley Chambers, Ground Floor, 63 Palmer Pl, North Adelaide SA 5006",-34.90955,138.59478,Senior Consultant Urological Surgeon. Providing excellence in Urology.,,,,0,0
323,"West Lakes, SA",restaurants,AAMI Stadium Function Complex,"Turner Drv, West Lakes SA 5021",-34.87963834,138.4935527,A Venue Of Possibilities...,,,,3.5,6
324,"Bedford Park, SA",restaurants,Siddins Mark Dr,"Flinders Pvt. Hospital, Bedford Park SA 5042",-35.020098,138.570227,"Urology,  Prostate and Kidney Disease, Keyhole & Laser Surgery",,,,0,0
325,"Regency Park, SA",restaurants,Advanced Australian Packaging Pty Ltd,"16 - 18 Tikalara St, Regency Park SA 5010",-34.87069,138.57438,Suppliers To The Hospitality Trade & Industry,,admin@advancedpackaging.com.au,,0,0
326,"Salisbury Plain, SA",restaurants,J  J Grease Cleaning Services,"42 Stanbel Rd, Salisbury Plain SA 5109",-34.768483,138.657894,Filter Cleaning Specialists All Suburbs - Victor Harbor To Pt Augusta.,,jjgrease@bigpond.com,,0,0
327,"Adelaide, SA",restaurants,Arena Sam Dr,"Henley Beach Western Hospital 1/ 227 Wakefield St, Adelaide SA 5000",-34.928919,138.609259,General Paediatric & Adult ENT,,,,0,0
328,"Adelaide, SA",restaurants,Chinese Traditional Clinic,"3G Gays Arcade, Adelaide SA 5000",-34.923423,138.604427,"Acupuncture Master, Herbal Remedies, 25 Years Hospital Experience",,songsherry@yahoo.com,,0,0
329,"Port Augusta, SA",restaurants,DK Psychology,Port Augusta SA 5700,-32.498297,137.775707,Child & Adolescent Therapy,,d.kite@ozemail.com.au,,0,0
330,Event Management,restaurants,Waiting For You  Hospitality Staffing Agency,Port Augusta SA 5700,-32.498297,137.775707,Hospitality Staff And Event Management.,,info@waitingforyou.com.au,,0,0
331,Functions,restaurants,Waiting For You  Hospitality Staffing Agency,Port Augusta SA 5700,-32.498297,137.775707,Hospitality Staff And Event Management.,,info@waitingforyou.com.au,,0,0
332,"Aldinga, SA",restaurants,Aldinga Physiotherapy,"191 Port Rd, Aldinga SA 5173",-35.26688,138.48163,Call To Make An Appointment Today.,,,,0,0
333,"Port Augusta, SA",restaurants,Westside Vegie Patch,"1a Caroona Rd, Port Augusta SA 5700",-32.484307,137.758133,"Caterers All Age Homes, Hospital & Jails.",,wsvp@sctelco.net.au,,0,0
334,"Hindmarsh, SA",restaurants,Possum IT,"321 Port Rd, Hindmarsh SA 5007",-34.902444,138.568347,,,info@possumit.com.au,http://www.possumit.com.au,0,0
335,"Mt Gambier, SA",restaurants,LiveIn Kitchens,"79-81 Commercial St (West), Mt Gambier SA 5290",-37.82795,140.777336,,,,,0,0
336,"North Adelaide, SA",restaurants,Steele Denby,"175 Ward St, North Adelaide SA 5006",-34.90955,138.59478,"Friendly, Flexible & Efficient, High-Quality, Professional Service.",,,,0,0
337,"Goolwa, SA",restaurants,Riverport Veterinary Hospital,"1 Avoca St, Goolwa SA 5214",-35.50443,138.77565,,,strathvets@internode.on.net,http://www.riverportvets.com.au,0,0
338,"Adelaide, SA",restaurants,Salford College of hospitality and management,"Lvl1/ 255 Pulteney St, Adelaide SA 5000",-34.928923,138.605684,,,ronnel.bermundo@salfordcollege.edu.au,http://www.salfordcollege.edu.au,0,0
339,"Unley, SA",restaurants,Adelaide Dolls Hospital,"86 Mary St, Unley SA 5061",-34.9483,138.60077,,,vicki@butlerco.com.au,http://www.butlerco.com.au,0,0
340,"Beverley, SA",restaurants,A C Hospitality Supplies,"81 Ledger Rd, Beverley SA 5009",-34.89251,138.54159,,,achospitality@bigpond.com.au,http://www.achospitality.com.au,0,0
341,"Unley, SA",restaurants,Commercial Hospitality Equipment Supplies,"42 Unley Rd, Unley SA 5061",-34.943536,138.606162,,,info@ches.com.au,http://www.ches.com.au,0,0
342,"Modbury, SA",restaurants,Ezipark Modbury Hospital,"79 Smart Rd, Modbury SA 5092",-34.83322,138.69346,,,info@ezipark.com.au,http://www.ezipark.com.au/,0,0
343,"Adelaide, SA",restaurants,Food  Hospitality Solutions,Adelaide SA 5000,-34.928605,138.601685,,,fhs@vtown.com.au,http://www.foodandhospitality.com.au/,0,0
344,"Modbury, SA",restaurants,Modbury Hospital Foundation,"41-69 Smart Rd, Modbury SA 5092",-34.834499,138.690063,,,,http://www.mhfoundation.org.au,0,0
345,"Oakden, SA",restaurants,Computer Hospital,Oakden SA 5086,-34.855085,138.644874,,,,http://www.computerhospital.net.au,0,0
346,"Croydon Park, SA",restaurants,Hospitality Attire,"Cnr Regency & Days Rds, Croydon Park SA 5008",-34.87588,138.56054,,,,,4,1
347,"Adelaide, SA",restaurants,Adelaide Dental Hospital,"Frome Rd, Adelaide SA 5000",-34.91753454,138.6061626,,,,,3,2
348,"Adelaide, SA",restaurants,Waiting for you  Hospitality Staffing Agency,Adelaide SA 5000,-34.928605,138.601685,,,info@waitingforyou.com.au,,0,0
349,"North Adelaide, SA",restaurants,Medical Centre Car Park womens  Childrens Hospital,"72 King William Rd, North Adelaide SA 5006",-34.91,138.6,,,,,0,0
350,"Banksia Park, SA",restaurants,Hospitality And Property Maintenance Services,"5 Warramunda Cres, Banksia Park SA 5091",-34.81,138.73,,,,,0,0
351,"Adelaide, SA",restaurants,Australian Tourisim  Hospitality Services,"Level 2/ 300 Flinders St, Adelaide SA 5000",-34.92636,138.61149,,,,,0,0
352,"Unley, SA",restaurants,Commercial Hospitality Equipment Supplies,"42 Unley Rd, Unley SA 5061",-34.943536,138.606162,,,,,0,0
353,"Parkside, SA",restaurants,Aitken Hospitality Supplies,"29a Unley Rd, Parkside SA 5063",-34.9434,138.60724,,,,,0,0
354,"Ashford, SA",restaurants,Hospital Pharmacy Services,"23 Alexander Ave, Ashford SA 5035",-34.94728,138.57701,,,,,0,0
355,"Henley Beach, SA",restaurants,Australian Leisure  Hospitality Group Ltd,"The Ramsgate Hotel, 1st Floor 328 Seaview Rd, Henley Beach SA 5022",-34.919878,138.49484,,,,,0,0
356,"Holden Hill, SA",restaurants,Hospitality Catering Hardware,"60 Jacobsen Crs, Holden Hill SA 5088",-34.848,138.67371,,,,,0,0
357,"North Adelaide, SA",restaurants,The Childrens Hospital SchoolAdelaide,"Womens & Childrens Hospital 72 King William St, North Adelaide SA 5006",-34.91188,138.60032,,,,,0,0
358,"Mawson Lakes, SA",restaurants,Hospitality Logic Systems,Mawson Lakes SA 5095,-34.811277,138.609547,,,,,0,0
359,"Eastwood, SA",restaurants,Hospitality,"123 Glen Osmond Rd, Eastwood SA 5063",-34.94553,138.62382,,,,,0,0
360,"Bedford Park, SA",restaurants,The Childrens Hospital SchoolAdelaide,"Flinders Medical Centre Patricia Ward 4E, Bedford Park SA 5042",-35.020202,138.568453,,,,,0,0
361,"Beverley, SA",restaurants,A C Hospitality Supplies,"81 Ledger Rd, Beverley SA 5009",-34.89251,138.54159,,,,,0,0
362,"Ascot Park, SA",restaurants,Barclay Hospital Tracks,"1\ 2 Fifth Ave, Ascot Park SA 5043",-34.98838,138.55744,,,,,0,0
363,"St Peters, SA",restaurants,Brackway Hospitality Services Pty Ltd,"81 Payneham Rd, St Peters SA 5069",-34.91178,138.62465,,,,,0,0
364,"Eastwood, SA",restaurants,AsiaPacific Hospital,"123 Glen Osmond Rd, Eastwood SA 5063",-34.94553,138.62382,,,,,0,0
365,"Walkley Heights, SA",restaurants,Hospitality Gases SA Pty Ltd,"42 Harvey Ave, Walkley Heights SA 5098",-34.839907,138.631367,,,,,0,0
366,"Glenunga, SA",restaurants,RightStart Hospitality Management Training  Consulting,"10 Le Roy St, Glenunga SA 5064",-34.94772,138.63929,,,,,0,0
367,"North Haven, SA",restaurants,Hospital Safety Services,"8 Coral Way, North Haven SA 5018",-34.78869,138.48902,,,,,0,0
368,"Campbelltown, SA",restaurants,Hospitality Gases SA Pty Ltd,"629 Lower North East Rd, Campbelltown SA 5074",-34.87719,138.66385,,,,,0,0
369,"Beverley, SA",restaurants,A C Hospitality Supplies,"81 Ledger Rd, Beverley SA 5009",-34.892506,138.541594,,,,,0,0
370,"Woodville, SA",restaurants,The Hospital Research Foundation,"60 Woodville Rd, Woodville SA 5011",-34.88134,138.53478,,,,,0,0
371,"Oakden, SA",restaurants,Computer Hospital,"36A Sir Ross Smith Blv, Oakden SA 5086",-34.85371,138.64774,,,,,0,0
372,"Clapham, SA",restaurants,Bedford Hospitality and Conference Centre,"46 Strathcona Ave, Clapham SA 5062",-34.99652,138.60314,,,,,0,0
373,"North Adelaide, SA",restaurants,Hospitality Industry Training,"1 107 O'connell St, North Adelaide SA 5006",-34.9,138.59,,,,,0,0
374,"Marion, SA",restaurants,Glenside Hospital Historical Society,"820 Marion Rd, Marion SA 5043",-35.01112,138.55748,,,,,0,0
375,"Port Pirie, SA",restaurants,Port Pirie Hospital Kiosk,"The Terrace, Port Pirie SA 5540",-33.17797233,138.003884,,,,,0,0
376,"South Plympton, SA",restaurants,Total Hospitality Concepts Pty Ltd,"489 Marion Rd, South Plympton SA 5038",-34.97,138.55,,,,,0,0
377,"Henley Beach, SA",restaurants,Leading Edge Physical Therapy Western Hospital,"168 Cudmore Tce, Henley Beach SA 5022",-34.910543,138.500181,,,,,0,0
