List_Price,List_Price_Discount_Flag,TRU_SKU,Source_URL,search_string,walmartID,Available,Vendor,Description,Timestamp,Price,TRU_List_Price,TRU_Brand_Name,Was_Price,TRU_Model_Number,Image_URL,Age,Categories,TRU_UPC,UPC_Found,TRU_Category_Name_2,TRU_Category_Name_3,TRU_Category_Name_1,TRU_URL,Shipping,Marketplace_Seller_Rating,Item_Flag,TRU_Online_Desc,Weight,Source,Item_Name,TRU_Title,TRU_Price,SN,model
,0,717182,http://www.walmart.com/ip/First-Years-Bumbo-Floor-Seat-Blue/21634568,http://www.walmart.com/ip/First-Years-Bumbo-Floor-Seat-Blue/21634568,21634568,yes,Walmart.com,"Bumbo - Floor Seat, Blue:   Bumbo baby seat enables babies to sit upright  Fits baby's posture with contoured seat  Soft, comfortable and easy to clean  Includes restraint belt  Made from polyethylene  Should not be used until baby can support his or her head  Warning — to prevent falls:  Never use on a raised surface  Always stay with and watch your baby      Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site, and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .",2013-05-23 06:00:53,39.44,,Bumbo,,B10056,http://i.walmartimages.com/i/p/00/83/22/23/00/0083222300109_300X300.jpg,,Baby :    High Chairs & Boosters,0832223001096,,INFANT CARE & SAFETY,INFANT POSITIONERS,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=15591546,ships free with $45 order of Home Free items,There are no reviews for this retailer,,Bumbo Floor Seat Blue,3.1 (in pounds),Walmart,"Bumbo - Floor Seat, Blue",BUMBO FLOOR SEAT BLUE,44.99,139,B10056
,0,798077,http://www.walmart.com/ip/NERF-Vortex-Vigilon/16609642,http://www.walmart.com/ip/NERF-Vortex-Vigilon/16609642,16609642,yes,Wayfair.com,"HSB1110 Features:  Nerf vortex vigilon blaster  5 Disc blaster features build in rapid reload disc clip, hold up to 5 discs  Comes with 5 discs and instructions  Ages 8 and up",2013-05-23 06:00:52,26.99,,Hasbro,,98696,http://i.walmartimages.com/i/mp/00/65/35/69/61/0065356961762_P255045_300X300.jpg,,Toys :    Nerf & Blaster Toys,0653569783701,,TOY SPORTS,NERF,SEASONAL,http://www.toysrus.com/product/index.jsp?productId=12940442,add $6.99,"Rating for Wayfair: 83% Positive (Based on 24,352 ratings)",,Nerf N-Strike Elite Retaliator Blaster,4.0 (in pounds),Walmart,Hasbro Nerf Vortex Vigilon Blaster,NER NSTRIKE ELITE RETALIATOR,39.99,135,
,0,43882,http://www.walmart.com/ip/As-Seen-on-TV-BPA-Free-Baby-Bullet-Baby-Food-Maker-20-Piece-Set/15939464,http://www.walmart.com/ip/As-Seen-on-TV-BPA-Free-Baby-Bullet-Baby-Food-Maker-20-Piece-Set/15939464,15939464,yes,Walmart.com,"As Seen on TV BPA Free Baby Bullet Baby Food Maker:    Make an entire week's worth of healthy, all-natural baby food in less than 5 minutes  All-new blending blade lets you perfectly puree baby's food to the right consistency    Baby Bullet Baby Food Maker Includes:    (1) 3-piece batchbowl  (1) High-torque power base  (2) Stainless steel blades  (1) Short cup  (1) Soft-tip scooping spatula  (1) Batch tray with lid  (6) Refrigerator and freezer friendly date-dial storage cups  ( (1) Stay fresh resealable lid  ( (1) Storage tray  (1) User manual/cookbook  (1)Pocket nutritionist  The Baby Bullet Baby Food Maker has a 1-Year Limited Warranty   See all  kitchen appliances  on Walmart.com. Save money. Live better.",2013-05-23 06:00:53,59.0,,Baby Bullet,,BBR-2001,http://i.walmartimages.com/i/p/00/89/80/78/00/0089807800126_300X300.jpg,,Baby :    Toddler Feeding,0898078001261,,FEEDING AND MOM ACCESSORI,TODDLER FEEDING,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=12104079,ships free with $45 order of Home Free items,There are no reviews for this retailer,As Seen On TV,Baby Bullet Food System - 20-Piece,5.5 (in pounds),Walmart,"As Seen on TV BPA Free Baby Bullet Baby Food Maker, 20-Piece Set",20PC BABY BULLET FOOD SYSTEM,59.99,136,BBR-2001
,0,231924,http://www.walmart.com/ip/ELEFUN-FRIENDS-Hungry-Hungry-Hippos-Game/20863017,http://www.walmart.com/ip/ELEFUN-FRIENDS-Hungry-Hungry-Hippos-Game/20863017,20863017,yes,Walmart.com,ELEFUN & FRIENDS Hungry Hungry Hippos Game:   Classic Hungry Hungry Hippos game has the 4 hippo heads and bodies plus marbles for them to chomp 20 marbles 1 golden marble Cleanup is a snap with the marble and hippo storage Designed for 2 to 4 players The ELEFUN & FRIENDS Hungry Hippo Game includes:  Game base 4 hippo heads 4 hippo bodies 4 marble launchers and guides 20 plastic marbles Label sheet Instructions  Adult assembly required,2013-05-23 06:00:51,19.84,,Hasbro,,98936,http://i.walmartimages.com/i/p/00/65/35/69/74/0065356974092_300X300.jpg,4 Years and up,Toys :    Board Games,0032244045332,,GAMES,HASBRO PRESCHOOL GAMES,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2267247,,There are no reviews for this retailer,,Hungry Hungry Hippos,1.9 (in pounds),Walmart,ELEFUN & FRIENDS Hungry Hungry Hippos Game,HUNGRY HUNGRY HIPPOS,22.99,140,98936
,0,526357,http://www.walmart.com/ip/Graco-Pack-n-Play-Playard-with-Cuddle-Cove-Rocking-Seat-Rittenhouse/22621041,http://www.walmart.com/ip/Graco-Pack-n-Play-Playard-with-Cuddle-Cove-Rocking-Seat-Rittenhouse/22621041,22621041,yes,Walmart.com,"Graco Pack 'n Play Playard with Cuddle Cove Rocking Seat, Rittenhouse:    The Graco Pack 'n Play Playard with Cuddle Cove Rocking Seat features a full-size bassinet  Removable, vibrating rocking seat  Changer with cushioned, quilted rim  Baby basics organizer with 3 cubbies to keep baby's essentials close at hand  Canopy on Cuddle Cove rocking seat shields baby from bright light  Beautifully-styled fabrics are soft on your newborn's skin  Breathable mesh sides  The Rittenhouse Graco Pack 'n Play with Cuddle Cove Rocking Seat features gentle vibration in both rocking seat and bassinet helps calm baby  Enhanced electronics module with vibration soothes and amuses your little one  5 classical songs and 5 soothing nature sounds  Convenient look light  Auto-shut off timer  The Rittenhouse Graco Pack 'n Play with Cuddle Cove Rocking Seat rocking seat includes carrying handles to help easily move baby from room to room  Handy wheels and innovative squeeze latch for a quick and easy fold  Convenient carrying bag for no-fuss travel and storage  Graco Pack 'n Play with Rocking Seat Requires 3 AA batteries for electronics unit (not included)  Graco Pack 'n Play with Rocking Seat Requires 1 D battery for vibration unit (not included)  Recommended for children unable to climb out, under 35"" tall  Changing table is designed for babies under 25 lbs  Bassinet is designed for babies under 15 lbs  Rocking seat is designed for babies under 3 months, 15 lbs and unable to roll over  Overall dimensions: 40""L x 28.5""W x 33.25""H  Graco Pack 'n Play Playard with Cuddle Cove Rocking Seat Assembled weight: 33.22 lbs  Some assembly required    Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site, and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .",2013-05-23 06:00:52,199.99,,Graco,,1780633,http://i.walmartimages.com/i/p/00/04/74/06/12/0004740612084_300X300.jpg,,Baby :    Playards,0047406112395,,GEAR IN HOME,TRAVEL YARDS,GEAR,http://www.toysrus.com/product/index.jsp?productId=4389470,,There are no reviews for this retailer,,Graco Graco Pack 'N Play with Cuddle Cove Rocking Seat Play Yard - Capri,36.52 (in pounds),Walmart,"Graco Pack 'n Play Playard with Cuddle Cove Rocking Seat, Rittenhouse",Capri PacknPlay w/ Rocking Seat,199.99,134,9Q00RIT
,0,910797,http://www.walmart.com/ip/NERF-N-Strike-Elite-TRIAD-EX-3-Blaster/23682842,http://www.walmart.com/ip/NERF-N-Strike-Elite-TRIAD-EX-3-Blaster/23682842,23682842,yes,Walmart.com,NERF N-Strike Elite TRIAD EX-3 Blaster:   Mega power Blaster knows which barrel is loaded Fires darts up to 75' Cocking handle readies your shot Includes blaster and 3 Elite darts,2013-05-23 06:00:53,,,Hasbro,,A1690,http://i.walmartimages.com/i/p/00/65/35/69/78/0065356978446_300X300.jpg,,Toys :    Nerf & Blaster Toys,0653569784463,,TOY SPORTS,NERF,SEASONAL,http://www.toysrus.com/product/index.jsp?productId=18723426,,There are no reviews for this retailer,,NERF N-STRIKE Elite TRIAD EX-3 Blaster, ,Walmart,NERF N-Strike Elite TRIAD EX-3 Blaster,NERF NSTRIKE ELITE TRIAD,7.99,133,A1690
,0,71844,http://www.walmart.com/ip/Evenflo-ExerSaucer-Triple-Fun-Amazon/22236453,http://www.walmart.com/ip/Evenflo-ExerSaucer-Triple-Fun-Amazon/22236453,22236453,yes,Walmart.com,"Evenflo ExerSaucer Triple Fun, Amazon:   Age Range: newborn - 24 months Maximum weight capacity: 26 lbs for ExcerSaucer stage Height limit: 30"" ExerSaucer stage recommended for a child who is able to hold head upright unassisted and who is not able to walk or climb out of product Fun music Fun, bright jungle theme 11 age-appropriate toys ""Take With Me"" toys can be removed Folds for travel and storage Carry handle 3-position height adjustment Playmat for babies 0-4 months ExerSaucer for babies from 4 months to walking age Activity table for babies from walking to 24 months Requires 9 AAA batteries (not included) Assembly required   Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site, and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .",2013-05-23 06:00:52,99.99,129.99,Evenflo,,6231883,http://i.walmartimages.com/i/p/00/03/28/84/17/0003288417930_300X300.jpg,1 Year - 24 Months,Baby :    Playstations & Walkers,0032884148257,,GEAR IN HOME,ENTERTAINERS,GEAR,http://www.toysrus.com/product/index.jsp?productId=3420756,97 cent shipping,There are no reviews for this retailer,,Evenflo ExerSaucer Triple Fun Jungle,23.1 (in pounds),Walmart,"Evenflo ExerSaucer Triple Fun, Amazon",EXERSAUCER TRIPLE FUN JUNGLE,115.99,142,62311422
,0,268377,http://www.walmart.com/ip/TMNT-Raph-and-Mikey-s-Patrol-Buggies-Turtles-Interlocking-Speed-Machines/22726182,http://www.walmart.com/ip/TMNT-Raph-and-Mikey-s-Patrol-Buggies-Turtles-Interlocking-Speed-Machines/22726182,22726182,yes,Walmart.com,TMNT Raph and Mikey's Patrol Buggies Turtles' Interlocking Speed Machines:   Ninja Buggy launches into 2 vehicles Vehicles interlock Made of plastic Push button to launch front vehicle Monster-sized wheels Twin-throttle steering Shell-shaped crash cushion Reloadable road rash missile Lever launches projectile,2013-05-23 06:00:52,18.98,,Playmates,,94030,http://i.walmartimages.com/i/p/00/04/33/77/94/0004337794034_300X300.jpg,4 Years and up,Toys :    Action Figures,0043377940340,,ACTION FIGURES,NINJA TURTLES,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=18597496,,There are no reviews for this retailer,,Teenage Mutant Ninja Turtles Medium Vehicle- Raph and Mikey,0.95 (in pounds),Walmart,Teenage Mutant Ninja Turtles Raph And Mikey'S Patrol Buggies Turtles' Interlocking Speed Machines,TMNT Medium Vehicles Asst,19.99,137,94034
,0,706627,http://www.walmart.com/ip/Fisher-Price-My-Little-Snugabunny-Cradle-n-Swing/14863002,http://www.walmart.com/ip/Fisher-Price-My-Little-Snugabunny-Cradle-n-Swing/14863002,14863002,yes,Walmart.com,Fisher-Price My Little Snugabunny Cradle 'n Swing:  Sophisticated new look  Subtle hints of 'nesting'  Touches of feathers and the design of twigs and branches weaved throughout  Fisher Price Cradle Swing's seat has 2 recline positions  Fisher Price Cradle Swing features 3 seat positions  Soothing side-to-side cradle motion  Traditional head-to-toe swinging motion  8 tunes - 4 soothing and 4 entertaining  2 nature sound effects  Requires 4 D batteries (not included)  AC adapter has been added  Maximum weight limit: 25 lbs,2013-05-23 06:00:54,148.88,,Fisher-Price,,X4400,http://i.walmartimages.com/i/p/00/02/70/84/94/0002708494446_300X300.jpg,Birth - 6 Months,Baby :    Swings,0746775133672,,GEAR IN HOME,SWINGS,GEAR,http://www.toysrus.com/product/index.jsp?productId=13039765,97 cent shipping,There are no reviews for this retailer,,Fisher-Price My Little Lamb Platinum Edition Cradle 'n Swing,24.35 (in pounds),Walmart,Fisher-Price - My Little Snugabunny Cradle 'n Swing,MLL PLATINUM EDITION CRADLE SWING,179.99,131,V0099
,0,641233,http://www.walmart.com/ip/Kolcraft-Love-amp-Comfort-4.88-in.-Mattress-Crib/21914186,http://www.walmart.com/ip/Kolcraft-Love-amp-Comfort-4.88-in.-Mattress-Crib/21914186,21914186,yes,PlumStruck,"Lay baby down on a mattress that can give you peace of mind with the  Kolcraft Love & Comfort Crib Mattress . 80 heavy-gauge coils provide a firm sleeping surface while a thick, non-allergenic layer offers support and comfort. The reinforced cover wipes clean and prevents and odors and wetness from seeping in. An airflow pocket helps keep the mattress fresh. Once baby outgrows her crib, this mattress can be used with her toddler bed.       About Kolcraft  Started in 1946 when Leo Koltun began fashioning playpens out of cotton batting and oilcloth covers, Kolcraft soon found itself designing all kinds of baby-geared items with simple ingenuity. Since 1951, Kolcraft has turned itself into the #1 crib mattress manufacturer and has forayed into plastic products such as infant carriers, rockers, high chairs, and the like. Always at the forefront of innovation and safety, starting in the 1990s, Kolcraft began designing bassinets, bouncers, swings, and juvenile furniture. The people at Kolcraft - which continues to be a family-owned business - are committed to the younger generation and making the process of raising kids an easier and more rewarding experience.    GREENGUARD CERTIFIED - This entire mattress is certified for indoor air quality and low chemical emissions to help create a healthier sleeping environment for your baby  80 heavy-gauge coils offer firm support  Firm, non-allergenic sleeping surface  Durable perma-dri cover wipes clean with a damp cloth  Also suitable for use with toddler beds  Airflow pocket keeps mattress fresh  Meets or exceeds all flammability, lead, and phthalate testing  Does not contain toxic fire retardants  Measures 51.63L x 27.25W x 4.88H inches",2013-05-23 06:00:54,58.98,,Kolcraft,139.99,KM180-LILP,http://i.walmartimages.com/i/mp/00/03/18/78/03/0003187803636_P321166_300X300.jpg,,Baby :    Baby Mattresses,0031878029848,,INFANT FURNITURE,MATTRESSES,FURNITURE,http://www.toysrus.com/product/index.jsp?productId=11305327,add $4.99,"Rating for PlumStruck: 79% Positive (Based on 2,834 ratings)",Reduced Price,Kolcraft Baby Dri Crib & Toddler Mattress,13.0 (in pounds),Walmart,Kolcraft Love & Comfort Crib Mattress,KOLCRAFT BABY DRI CRB/TDLR MAT,59.99,132,
,0,267317,http://www.walmart.com/ip/Little-Tikes-Adjust-n-Jam-Basketball-Set/14668543,http://www.walmart.com/ip/Little-Tikes-Adjust-n-Jam-Basketball-Set/14668543,14668543,yes,Walmart.com,"Little Tikes Adjust 'n Jam Basketball Set:  5 height adjustments from 4 - 6 feet tall  Indoor or outdoor use  Includes a breakaway rim  Base must be weighted with sand (not included) for stability  Includes 1 Adjust 'n Jam basketball hoop, 1 basketball net, 1 junior-sized basketball",2013-05-23 06:00:54,49.97,39.99,Little Tikes,,612329,http://i.walmartimages.com/i/p/00/05/07/43/61/0005074361606_300X300.jpg,3 Years and up,Toys :    Outdoor Games,0050743612329,,TOY SPORTS,JUMBO BASKETBALL,SEASONAL,http://www.toysrus.com/product/index.jsp?productId=2333007,,There are no reviews for this retailer,,Little Tikes Easy Score Basketball Set,16.8 (in pounds),Walmart,Little Tikes Adjust 'n Jam Basketball Set,TOT SPORT EASY SCORE BASEKTBLL,29.99,126,616068
,0,239208,http://www.walmart.com/ip/Twister-Hoopla-Game/14254501,http://www.walmart.com/ip/Twister-Hoopla-Game/14254501,14254501,yes,Walmart.com,"Twister Hoopla Game:    For 3 or more players (ages 12 and up) Word-guessing game Includes 50 cards, each containing 6 secret words (300 words) Includes 120 descriptive tiles, 50 cards, easel with 2 leg supports, 3 rails and timer clip, timer and instructions",2013-05-23 06:00:54,19.96,,Hasbro,,98831,http://i.walmartimages.com/i/p/00/65/35/69/49/0065356949369_300X300.jpg,"6 Years,12 Years and up",Toys :    Board Games,0032244046452,,GAMES,HASBRO CHILDREN GAMES,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2267240,,There are no reviews for this retailer,,Twister,2.0 (in pounds),Walmart,Twister Hoopla Game,TWISTER,17.99,130,16964
,0,445098,http://www.walmart.com/ip/The-Amazing-Spider-Man-Spider-Strike-Battle-Racer-Vehicle/19535343,http://www.walmart.com/ip/The-Amazing-Spider-Man-Spider-Strike-Battle-Racer-Vehicle/19535343,19535343,yes,Walmart.com,The Amazing Spider-Man Spider Strike Battle Racer Vehicle:   The ultimate speedster for your Spider-Man figure Launch the web claw by pushing on the vehicle's spoiler Vehicle comes with figure See all    Spiderman  .,2013-05-23 06:00:55,19.44,,Hasbro,,19510,http://i.walmartimages.com/i/p/00/65/35/69/69/0065356969770_300X300.jpg,4 Years and up,Toys :    Action Figures,0653569499176,,ACTION FIGURES,BEYBLADES,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=4068771,,There are no reviews for this retailer,,Beyblade Metal Fusion Battle Set - Lion Gale Force Wall,1.15 (in pounds),Walmart,The Amazing Spider-Man Spider Strike Battle Racer Vehicle,BEYBLADE FUSION BATTLE SET,19.99,129,37217
,0,669633,http://www.walmart.com/ip/LEGO-Chima-Wakz-Pack-Tracker-Play-Set/22018314,http://www.walmart.com/ip/LEGO-Chima-Wakz-Pack-Tracker-Play-Set/22018314,22018314,yes,Walmart.com,"LEGO Chima Wakz Pack Tracker Play Set:   297-piece set includes 3 minifigures: Wakz, Winzar and Equila  Features:  CHI  Wolf detailing  Clawed wheels  Biting jaws  Wolf shooter  Tough suspension and functioning rear winch    Weapons include 2 CHI weapons and a standard weapon  Ride over even the roughest terrain  Fire the wolf shooter  Pull the wolf truck out of trouble with the working winch  Collect more CHI for the Wolf tribe  Measures over 6""L x 6""W x 6""H  Model# 70004",2013-05-23 06:00:55,24.69,32.99,LEGO,,6024418,http://i.walmartimages.com/i/p/00/67/34/19/18/0067341918956_300X300.jpg,8 Years - 14 Years,Toys :    Building Sets,0673419189569,,CONSTRUCTION TOY,LEGO OWN IP SETS,LEARNING,http://www.toysrus.com/product/index.jsp?productId=17599296,97 cent shipping,There are no reviews for this retailer,,LEGO Legends of Chima Wakz' Pack Tracker (70004),4.85 (in pounds),Walmart,LEGO Chima Wakz Pack Tracker Play Set,LEGO CHIMA 70004 WAKZ PACK TRACKER,32.99,125,70004
,0,784743,http://www.walmart.com/ip/The-Amazing-Spider-Man-Comic-Series-Spider-Man-Action-Figure/21190479,http://www.walmart.com/ip/The-Amazing-Spider-Man-Comic-Series-Spider-Man-Action-Figure/21190479,21190479,no,Walmart.com,"Bring home the Marvel Universe with this brightly painted The Amazing Spider-Man Comic Series Spider-Man Action Figure. Part of the series of Marvel action figures, this wall-crawling Spider-Man is designed with full articulation for the most realistic and exciting positioning in your display case or during kid's playtime. With a clip-on web, this handsome Spider-Man toy sits on a cool plastic base that looks gritty and distressed for versatile play scenarios. Modeling his darkest costume, the Amazing Spider-Man Comic Series Spider-Man Action Figure is the famous nerd-turned-superhero that protects the New York streets. For those without children, you this action figure can be proudly displayed on your mantel, desk, or display case. Your kids can also enjoy the fun by incorporating this wall-crawling Spider-Man into playtime. Intended for Marvel fans of every age, this Spider-Man toy has small parts that can present a choking hazard to children under the age of 3. If you're a Marvel fan or have a little one who is, consider buying The Amazing Spider-Man Comic Series Spider-Man Action Figure.     The Amazing Spider-Man Comic Series Spider-Man Action Figure:    Part of the Marvel comics statues series  Full articulation for easy positioning   Plastic construction  Includes base and clip-on web See all    Spiderman     Warning: Choking hazard for children under 3 years old",2013-05-23 06:00:55,16.96,9.99,Hasbro,,37201,http://i.walmartimages.com/i/p/00/65/35/69/76/0065356976344_300X300.jpg,4 Years and up,Toys :    Action Figures,0653569675891,,ACTION FIGURES,SPIDER-MAN,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=12871764,,There are no reviews for this retailer,,The Amazing Spider-Man Grappling Hook Action Figure,0.44 (in pounds),Walmart,"The Amazing Spider-Man Comic Series Spider-Man 12"" Action Figure",SpiderMan Movie Series Action Figures,5,123,A0448
,0,842656,http://www.walmart.com/ip/The-Amazing-Spider-Man-Comic-Series-Spider-Man-Action-Figure/21190479,http://www.walmart.com/ip/The-Amazing-Spider-Man-Comic-Series-Spider-Man-Action-Figure/21190479,21190479,no,Walmart.com,"Bring home the Marvel Universe with this brightly painted The Amazing Spider-Man Comic Series Spider-Man Action Figure. Part of the series of Marvel action figures, this wall-crawling Spider-Man is designed with full articulation for the most realistic and exciting positioning in your display case or during kid's playtime. With a clip-on web, this handsome Spider-Man toy sits on a cool plastic base that looks gritty and distressed for versatile play scenarios. Modeling his darkest costume, the Amazing Spider-Man Comic Series Spider-Man Action Figure is the famous nerd-turned-superhero that protects the New York streets. For those without children, you this action figure can be proudly displayed on your mantel, desk, or display case. Your kids can also enjoy the fun by incorporating this wall-crawling Spider-Man into playtime. Intended for Marvel fans of every age, this Spider-Man toy has small parts that can present a choking hazard to children under the age of 3. If you're a Marvel fan or have a little one who is, consider buying The Amazing Spider-Man Comic Series Spider-Man Action Figure.     The Amazing Spider-Man Comic Series Spider-Man Action Figure:    Part of the Marvel comics statues series  Full articulation for easy positioning   Plastic construction  Includes base and clip-on web See all    Spiderman     Warning: Choking hazard for children under 3 years old",2013-05-23 06:00:56,16.96,7.99,Hasbro,,29413,http://i.walmartimages.com/i/p/00/65/35/69/76/0065356976344_300X300.jpg,4 Years and up,Toys :    Action Figures,0032245235008,,PRESCHOOL ACTIVITIES,PLAYDOH,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2326674,,There are no reviews for this retailer,,Play-Doh: Case of Colors,0.44 (in pounds),Walmart,"The Amazing Spider-Man Comic Series Spider-Man 12"" Action Figure",PD CASE OF COLORS,6.99,121,A0448
,0,868204,http://www.walmart.com/ip/Skylanders-Giants-Giants-Thumpback-Universal/21309832,http://www.walmart.com/ip/Skylanders-Giants-Giants-Thumpback-Universal/21309832,21309832,yes,Walmart.com,More information is on the way! Check back soon!,2013-05-23 06:00:56,14.11,,Activision,,84580,http://i.walmartimages.com/i/p/00/04/78/75/84/0004787584542_300X300.jpg,,Video Games :    Accessories,0047875845800,,VIDEO GAME ACCESSORIES,SKYLANDER,ELECTRONICS&ENTERTAINMENT,http://www.toysrus.com/product/index.jsp?productId=13084864,,There are no reviews for this retailer,,"Skylanders Giants Legendary 3-Pack - Ignitor, Slam Bam, and Jet-Vac",0.442 (in pounds),Walmart,Skylanders Giants: Giants - Thumpback (Universal),EX LEGENDARY GIANTS 3PK TOY,25.99,122,047875845428
,0,583341,http://www.walmart.com/ip/Fisher-Price-Apptivity-Gym/21975857,http://www.walmart.com/ip/Fisher-Price-Apptivity-Gym/21975857,21975857,yes,Walmart.com,"Fisher-Price Apptivity Gym:   Designed to allow mom to completely customize interactivity for her baby Designed to house iphone or itouch overhead Mom can select from a variety of Fisher-Price apps Mom can choose to play any of her own content from her device Take iphone away, baby is left with a large playful mirror overhead 4 linkable toys: lion with bead clackers, roller ball penguin, frog with rattle beads and paddle wheel bird 2 additional fun bat-at toys attached to the 2 front legs Rubberized feet provide added stability Folds completely flat for easy storage and portability   Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site, and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .",2013-05-23 06:00:55,29.0,,Fisher-Price,,W5982,http://i.walmartimages.com/i/p/00/74/67/75/21/0074677521613_300X300.jpg,,Baby :    Gyms & Play Mats,0746775062125,,INFANT CARE & SAFETY,BATHS&BATH ACCESSORIES,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=11235802,,There are no reviews for this retailer,,Fisher-Price Animal Krackers Rinsin Fun Tub,3.9 (in pounds),Walmart,Fisher-Price Apptivity Gym,ANIMAL KRACKERS RINSIN' FUN TUB,37.99,124,Y4476
,0,738304,http://www.walmart.com/ip/Braun-Thermoscan-Ear-Thermometer/9875658,http://www.walmart.com/ip/Braun-Thermoscan-Ear-Thermometer/9875658,9875658,yes,Walmart.com,"Braun Thermoscan Ear Thermometer:  Fast, gentle and convenient  Beeps when ready  Memory Function",2013-05-23 06:00:56,34.98,36.99,Braun,,66026790,http://i.walmartimages.com/i/p/00/32/87/85/26/0032878526746_300X300.jpg,,Health :    Thermometers,0328785267464,,INFANT CARE & SAFETY,HEALTHCARE ESSENTIALS,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=11972045,ships free with $45 order of Home Free items,There are no reviews for this retailer,,Braun Thermoscan Ear Thermometer,0.25 (in pounds),Walmart,Braun Thermoscan Ear Thermometer,THERMOSCAN 3,31.44,120,
,0,232882,http://www.walmart.com/ip/Trouble/878146,http://www.walmart.com/ip/Trouble/878146,878146,yes,Walmart.com,Pop-O-Matic Trouble Game:  Features the pop-o-Matic dice roller  2 to 4 players,2013-05-23 06:00:57,14.86,,Hasbro,,4658,http://i.walmartimages.com/i/p/00/03/22/44/04/0003224404658_300X300.jpg,5 Years - 10 Years,Toys :    Board Games,0032244046582,,GAMES,HASBRO CHILDREN GAMES,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2267246,,There are no reviews for this retailer,,Trouble Game,0.81 (in pounds),Walmart,Pop-O-Matic Trouble Game,TROUBLE,12.99,119,
,0,152682,http://www.walmart.com/ip/Comfort-Products-Swing-Shiatsu-Massager-with-Heat/23473951,http://www.walmart.com/ip/Comfort-Products-Swing-Shiatsu-Massager-with-Heat/23473951,23473951,yes,Wayfair.com,CFP1100 Features:  Four Kneading heads to massage larger areas of your back simultaniously  Swing feature gives an angular side-to-side massage  Shiatsu provides a circular massage motion  Soothing heat treatment may be used with our without massage  Soft gray fabric combined with breathable mesh,2013-05-23 06:00:57,54.99,,Comfort & Harmony,,7081,http://i.walmartimages.com/i/mp/00/04/68/54/18/0004685418079_P255045_300X300.jpg,,Beauty :    Massagers,0074451070813,,GEAR IN HOME,BOUNCERS,GEAR,http://www.toysrus.com/product/index.jsp?productId=13070816,,"Rating for Wayfair: 83% Positive (Based on 24,352 ratings)",,Comfort & Harmony Cradling Bouncer - Cinnabloom,4.8 (in pounds),Walmart,Comfort Products Swing Shiatsu Massager with Heat,COMFORT HARMNY BOUNCER CINNA,59.99,115,
